2025-10-05T12:45:21.707+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431217070046", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:45:21.758+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431217580047", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:45:21.768+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431217670048", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:45:21.777+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431217750049", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:45:21.829+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431218270050", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:45:23.404+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431234040051", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:45:23.468+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431234680052", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:45:23.474+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431234740053", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:45:23.488+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431234850054", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:45:23.534+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431235320055", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:45:44.657+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431446140056", "statuscode": "200", "method": "POST", "path": "/admin/edit/site"}
2025-10-05T12:45:50.522+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431504780057", "statuscode": "200", "method": "GET", "path": "/admin/info/site/edit"}
2025-10-05T12:45:51.690+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431515350058", "statuscode": "200", "method": "GET", "path": "/admin/info/generate/new"}
2025-10-05T12:45:54.192+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431541820059", "statuscode": "200", "method": "POST", "path": "/admin/operation/_tool_choose_conn"}
2025-10-05T12:46:15.232+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431752320060", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:15.274+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431752740061", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:15.280+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431752800062", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
